"CYR_Keyfield","Date","CYR","Season","Month","JDay","Time","Site","area_sampled","num","den","temp","DO","pH","sal","prop_sg","ave_tt","ave_hw","sed_depth","water_depth","bottom_canopy","fCYR","fSeason","fSite","DateTime","Time2","DoY","ToD"
"C-2009-1-13-33","2009-01-13",2009,"DRY",1,1444,"1899-12-31 10:44:00",33,3,0,0,22.83,13.4592774095986,7.96,21.58,0.403896103896104,5.6,25.5,33,77,NA,"2009","DRY","33",1899-12-31 10:44:00,"10:44",365,10.7333333333333
"C-2009-1-13-34","2009-01-13",2009,"DRY",1,1444,"1899-12-31 11:04:00",34,3,0,0,22.99,14.0595485011495,7.99,21.99,0.287769784172662,0,20,34,78,NA,"2009","DRY","34",1899-12-31 11:04:00,"11:04",365,11.0666666666667
"C-2009-1-13-35","2009-01-13",2009,"DRY",1,1444,"1899-12-31 11:31:00",35,3,0,0,23.61,13.2144218038779,7.92,21.22,0.122142857142857,0,8.55,36,73,NA,"2009","DRY","35",1899-12-31 11:31:00,"11:31",365,11.5166666666667
"C-2009-1-13-36","2009-01-13",2009,"DRY",1,1444,"1899-12-31 12:34:00",36,3,0,0,23.9,12.221237229,7.98,23.58,0.165,0.01,15.5,63,68,NA,"2009","DRY","36",1899-12-31 12:34:00,"12:34",365,12.5666666666667
"C-2009-1-13-37","2009-01-13",2009,"DRY",1,1444,"1899-12-31 12:12:00",37,3,0,0,23.69,13.9599960868534,7.94,21.18,0.345588235294118,0,23.5,33,80,NA,"2009","DRY","37",1899-12-31 12:12:00,"12:12",365,12.2
"C-2009-1-14-20","2009-01-14",2009,"DRY",1,1445,"1899-12-31 09:31:00",20,3,0,0,21.21,12.2326512336252,7.9,16.84,0.041304347826087,0,3.8,2,50,NA,"2009","DRY","20",1899-12-31 09:31:00,"09:31",365,9.51666666666667
"C-2009-1-14-21","2009-01-14",2009,"DRY",1,1445,"1899-12-31 10:15:00",21,3,0,0,19.55,6.39197127500356,8.01,18.44,0.228070175438596,0,19.5,26,50,NA,"2009","DRY","21",1899-12-31 10:15:00,"10:15",365,10.25
"C-2009-1-14-22","2009-01-14",2009,"DRY",1,1445,"1899-12-31 10:43:00",22,3,0,0,18.82,6.56104284932195,8.07,18.52,0.171974522292994,0,13.5,28,36,NA,"2009","DRY","22",1899-12-31 10:43:00,"10:43",365,10.7166666666667
"C-2009-1-14-23","2009-01-14",2009,"DRY",1,1445,"1899-12-31 11:06:00",23,3,0,0,19.3,11.5144388334307,8.05,18.72,0.267379679144385,0,25,28,33,NA,"2009","DRY","23",1899-12-31 11:06:00,"11:06",365,11.1
"C-2009-1-14-24","2009-01-14",2009,"DRY",1,1445,"1899-12-31 11:31:00",24,3,0,0,19.22,6.16266117091888,8.06,19.18,0.124183006535948,0,11.875,40,50,NA,"2009","DRY","24",1899-12-31 11:31:00,"11:31",365,11.5166666666667
"C-2009-1-14-25","2009-01-14",2009,"DRY",1,1445,"1899-12-31 11:52:00",25,3,0,0,19.38,11.7879749328495,8.1,19.87,0.216949152542373,0.1,10.2,40,60,NA,"2009","DRY","25",1899-12-31 11:52:00,"11:52",365,11.8666666666667
"C-2009-1-14-26","2009-01-14",2009,"DRY",1,1445,"1899-12-31 12:31:00",26,3,0,0,19.76,6.1028075655584,8.15,19.93,0.16374269005848,0,14,56,61,NA,"2009","DRY","26",1899-12-31 12:31:00,"12:31",365,12.5166666666667
"C-2009-1-14-27","2009-01-14",2009,"DRY",1,1445,"1899-12-31 12:49:00",27,3,0,0,19.99,5.56971624408257,8.17,19.98,0.315789473684211,21,0,52,70,NA,"2009","DRY","27",1899-12-31 12:49:00,"12:49",365,12.8166666666667
"C-2009-1-14-28","2009-01-14",2009,"DRY",1,1445,"1899-12-31 13:10:00",28,3,0,0,19.82,10.8123897680038,8.09,18.88,0.0674698795180723,0,5.6,23,81,NA,"2009","DRY","28",1899-12-31 13:10:00,"13:10",365,13.1666666666667
"C-2009-1-14-29","2009-01-14",2009,"DRY",1,1445,"1899-12-31 13:31:00",29,3,0,0,20.43,11.3108403201863,8.09,19.46,0.00209424083769634,0.2,0,32,80,NA,"2009","DRY","29",1899-12-31 13:31:00,"13:31",365,13.5166666666667
"C-2009-1-26-12","2009-01-26",2009,"DRY",1,1457,"1899-12-31 14:39:00",12,3,0,0,23.32,9.83740656520898,8.05,32.95,0.0745762711864407,0,6.6,14,55,NA,"2009","DRY","12",1899-12-31 14:39:00,"14:39",365,14.65
"C-2009-1-26-13","2009-01-26",2009,"DRY",1,1457,"1899-12-31 14:10:00",13,3,1,0.333333333333333,23.57,9.42246011415932,8.12,32.21,0.118390804597701,7.1,3.2,44,40,NA,"2009","DRY","13",1899-12-31 14:10:00,"14:10",365,14.1666666666667
"C-2009-1-26-14","2009-01-26",2009,"DRY",1,1457,"1899-12-31 13:40:00",14,3,0,0,23.07,9.44232285469172,8.16,30.41,0.121857923497268,9.15,2,20,48,NA,"2009","DRY","14",1899-12-31 13:40:00,"13:40",365,13.6666666666667
"C-2009-1-26-15","2009-01-26",2009,"DRY",1,1457,"1899-12-31 12:56:00",15,3,0,0,20.68,11.9941480092912,8.25,27.94,0.0849756097560976,7.90909090909091,0.00909090909090909,46,70,NA,"2009","DRY","15",1899-12-31 12:56:00,"12:56",365,12.9333333333333
"C-2009-1-26-16","2009-01-26",2009,"DRY",1,1457,"1899-12-31 12:25:00",16,3,0,0,21.35,10.5457569014786,8.28,27.86,0.218589743589744,13.5,2.05,58,63,NA,"2009","DRY","16",1899-12-31 12:25:00,"12:25",365,12.4166666666667
"C-2009-1-26-17","2009-01-26",2009,"DRY",1,1457,"1899-12-31 11:45:00",17,3,0,0,21,9.34520652052453,8.16,27.82,0.167948717948718,11.1,2,34,69,NA,"2009","DRY","17",1899-12-31 11:45:00,"11:45",365,11.75
"C-2009-1-26-18","2009-01-26",2009,"DRY",1,1457,"1899-12-31 10:00:00",18,3,0,0,19.01,10.3548864998499,8.09,27.81,0.308333333333333,0,16.65,5,58,NA,"2009","DRY","18",1899-12-31 10:00:00,"10:00",365,10
"C-2009-1-26-19","2009-01-26",2009,"DRY",1,1457,"1899-12-31 09:13:00",19,3,0,0,19.01,11.5874048791456,7.89,27.86,0.336283185840708,0,19,2,67,NA,"2009","DRY","19",1899-12-31 09:13:00,"09:13",365,9.21666666666667
"C-2009-1-27-10","2009-01-27",2009,"DRY",1,1458,"1899-12-31 11:33:00",10,3,0,0,21.34,10.4481721323013,7.94,33.3,0.0731073446327684,3.72,2.75,27,80,NA,"2009","DRY","10",1899-12-31 11:33:00,"11:33",365,11.55
"C-2009-1-27-11","2009-01-27",2009,"DRY",1,1458,"1899-12-31 11:54:00",11,3,0,0,21.86,11.0732750569749,7.98,33.31,0.417796610169491,0,24.65,52,60,NA,"2009","DRY","11",1899-12-31 11:54:00,"11:54",365,11.9
"C-2009-1-27-6","2009-01-27",2009,"DRY",1,1458,"1899-12-31 08:55:00",6,3,0,0,20.69,10.187731303416,7.89,29.28,0.110160427807487,3.7,6.6,112,50,NA,"2009","DRY","6",1899-12-31 08:55:00,"08:55",365,8.91666666666667
"C-2009-1-27-7","2009-01-27",2009,"DRY",1,1458,"1899-12-31 09:40:00",7,3,0,0,20.38,11.9461231369043,7.77,32.7,0.242944785276074,5.8,14,72,61,NA,"2009","DRY","7",1899-12-31 09:40:00,"09:40",365,9.66666666666667
"C-2009-1-27-8","2009-01-27",2009,"DRY",1,1458,"1899-12-31 10:17:00",8,3,0,0,20.65,11.6080620223047,7.79,33.2,0.0588,4.41,0,2,38,NA,"2009","DRY","8",1899-12-31 10:17:00,"10:17",365,10.2833333333333
"C-2009-1-27-9","2009-01-27",2009,"DRY",1,1458,"1899-12-31 10:59:00",9,3,0,0,21.08,10.732958904317,7.97,33.32,0.00053475935828877,0.05,0,30,60,NA,"2009","DRY","9",1899-12-31 10:59:00,"10:59",365,10.9833333333333
"C-2009-1-28-1","2009-01-28",2009,"DRY",1,1459,"1899-12-31 10:34:00",1,3,0,0,21.72,10.6675825464615,8.02,34.06,0.35045871559633,0.1,19,65,65,NA,"2009","DRY","1",1899-12-31 10:34:00,"10:34",365,10.5666666666667
"C-2009-1-28-2","2009-01-28",2009,"DRY",1,1459,"1899-12-31 10:02:00",2,3,0,0,21.42,10.2356657557174,7.77,31.74,0.429777777777778,1.51,27.5,72,64,NA,"2009","DRY","2",1899-12-31 10:02:00,"10:02",365,10.0333333333333
"C-2009-1-28-3","2009-01-28",2009,"DRY",1,1459,"1899-12-31 09:29:00",3,3,0,0,21.73,9.98878343782864,7.86,32.17,0.398895027624309,0,32.8181818181818,60,65,NA,"2009","DRY","3",1899-12-31 09:29:00,"09:29",365,9.48333333333333
"C-2009-1-28-4","2009-01-28",2009,"DRY",1,1459,"1899-12-31 09:03:00",4,3,0,0,21.24,9.47375915893898,7.8,31.08,0.0880398671096345,3.6,1.7,3,95,NA,"2009","DRY","4",1899-12-31 09:03:00,"09:03",365,9.05
"C-2009-1-28-5","2009-01-28",2009,"DRY",1,1459,"1899-12-31 08:33:00",5,3,0,0,20.78,10.4997441518983,7.69,24.33,0.511904761904762,0,21.5,12,41,NA,"2009","DRY","5",1899-12-31 08:33:00,"08:33",365,8.55
"C-2009-7-22-10","2009-07-22",2009,"WET",7,1634,"1899-12-31 11:54:00",10,3,1,0.333333333333333,29.21,6.74,7.88,21.67,0.225,17.5,5,15,75,NA,"2009","WET","10",1899-12-31 11:54:00,"11:54",365,11.9
"C-2009-7-22-11","2009-07-22",2009,"WET",7,1634,"1899-12-31 11:31:00",11,3,0,0,29.78,7.35,8,21.92,0.298795180722892,13.3,11.5,30,75,NA,"2009","WET","11",1899-12-31 11:31:00,"11:31",365,11.5166666666667
"C-2009-7-22-12","2009-07-22",2009,"WET",7,1634,"1899-12-31 10:59:00",12,3,0,0,29.05,6.98,7.86,19.79,0.300518134715026,2,27,25,95,NA,"2009","WET","12",1899-12-31 10:59:00,"10:59",365,10.9833333333333
"C-2009-7-22-13","2009-07-22",2009,"WET",7,1634,"1899-12-31 10:24:00",13,3,0,0,28.81,6.96,7.9,19.57,0.187692307692308,12.1,0.1,29,91,NA,"2009","WET","13",1899-12-31 10:24:00,"10:24",365,10.4
"C-2009-7-22-14","2009-07-22",2009,"WET",7,1634,"1899-12-31 10:01:00",14,3,0,0,28.82,6.9,7.95,19.45,0.324923391215526,1.8,30.01,25,95,NA,"2009","WET","14",1899-12-31 10:01:00,"10:01",365,10.0166666666667
"C-2009-7-22-15","2009-07-22",2009,"WET",7,1634,"1899-12-31 09:39:00",15,3,0,0,28.99,6.92,7.85,20.46,0.288035714285714,0.83,15.3,33,87,NA,"2009","WET","15",1899-12-31 09:39:00,"09:39",365,9.65
"C-2009-7-22-16","2009-07-22",2009,"WET",7,1634,"1899-12-31 09:18:00",16,3,0,0,28.61,6.97,7.77,19.87,0.112773109243697,4.2,2.51,15,65,NA,"2009","WET","16",1899-12-31 09:18:00,"09:18",365,9.3
"C-2009-7-22-17","2009-07-22",2009,"WET",7,1634,"1899-12-31 08:54:00",17,3,0,0,28.68,7.66,7.76,18.99,0.478409090909091,9.1,33,20,80,NA,"2009","WET","17",1899-12-31 08:54:00,"08:54",365,8.9
"C-2009-7-22-7","2009-07-22",2009,"WET",7,1634,"1899-12-31 13:13:00",7,3,0,0,31.05,9.35,8.15,22.75,0.16828025477707,11.8272727272727,0.181818181818182,27,50,NA,"2009","WET","7",1899-12-31 13:13:00,"13:13",365,13.2166666666667
"C-2009-7-22-8","2009-07-22",2009,"WET",7,1634,"1899-12-31 12:41:00",8,3,0,0,30.43,6.63,7.77,21.75,0.175699745547074,9.82727272727273,2.72727272727273,8,40,NA,"2009","WET","8",1899-12-31 12:41:00,"12:41",365,12.6833333333333
"C-2009-7-22-9","2009-07-22",2009,"WET",7,1634,"1899-12-31 12:18:00",9,3,0,0,30.18,6.84,7.9,21.66,0.141040462427746,12.1,0,10,65,NA,"2009","WET","9",1899-12-31 12:18:00,"12:18",365,12.3
"C-2009-7-23-1","2009-07-23",2009,"WET",7,1635,"1899-12-31 10:59:00",1,3,0,0,30.43,5.6,7.89,25.64,0.292021857923497,0.72,26,55,95,NA,"2009","WET","1",1899-12-31 10:59:00,"10:59",365,10.9833333333333
"C-2009-7-23-2","2009-07-23",2009,"WET",7,1635,"1899-12-31 10:23:00",2,3,0,0,30.06,6.92,7.98,23.56,0.617142857142857,0.290909090909091,52.7272727272727,51,97,NA,"2009","WET","2",1899-12-31 10:23:00,"10:23",365,10.3833333333333
"C-2009-7-23-3","2009-07-23",2009,"WET",7,1635,"1899-12-31 09:51:00",3,3,0,0,29.59,5.06,7.9,24.53,0.450918918918919,2.71,39,0,70,NA,"2009","WET","3",1899-12-31 09:51:00,"09:51",365,9.85
"C-2009-7-23-4","2009-07-23",2009,"WET",7,1635,"1899-12-31 09:20:00",4,3,1,0.333333333333333,29.87,4.8,7.9,24.35,0.510157068062827,0.22,48.5,2,78,NA,"2009","WET","4",1899-12-31 09:20:00,"09:20",365,9.33333333333333
"C-2009-7-23-5","2009-07-23",2009,"WET",7,1635,"1899-12-31 08:57:00",5,3,0,0,29.45,5.22,7.81,22.12,0.905316455696202,0.02,71.5,17,65,NA,"2009","WET","5",1899-12-31 08:57:00,"08:57",365,8.95
"C-2009-7-23-6","2009-07-23",2009,"WET",7,1635,"1899-12-31 08:26:00",6,3,0,0,29.74,7.03,8.09,22.79,0.812941176470588,2.01,74,44,55,NA,"2009","WET","6",1899-12-31 08:26:00,"08:26",365,8.43333333333333
"C-2009-7-6-18","2009-07-06",2009,"WET",7,1618,"1899-12-31 09:00:00",18,3,0,0,27.57,5.49,7.5,2.48,0.423296703296703,0.02,38.5,86,52,NA,"2009","WET","18",1899-12-31 09:00:00,"09:00",365,9
"C-2009-7-6-19","2009-07-06",2009,"WET",7,1618,"1899-12-31 09:30:00",19,3,0,0,30.62,4.78,7.91,10.01,0.727529411764706,8.74,53.1,31,72,NA,"2009","WET","19",1899-12-31 09:30:00,"09:30",365,9.5
"C-2009-7-6-20","2009-07-06",2009,"WET",7,1618,"1899-12-31 10:01:00",20,3,0,0,30.69,4.19,7.76,11.65,0.96125,0.02,61.5,15,80,NA,"2009","WET","20",1899-12-31 10:01:00,"10:01",365,10.0166666666667
"C-2009-7-6-21","2009-07-06",2009,"WET",7,1618,"1899-12-31 10:30:00",21,3,0,0,32.08,5.55,8.13,15.1,0.871165644171779,0,71,34,80,NA,"2009","WET","21",1899-12-31 10:30:00,"10:30",365,10.5
"C-2009-7-6-22","2009-07-06",2009,"WET",7,1618,"1899-12-31 10:57:00",22,3,0,0,33.43,5.61,8.14,18.19,0.727636363636364,0.02,40,25,50,NA,"2009","WET","22",1899-12-31 10:57:00,"10:57",365,10.95
"C-2009-7-6-23","2009-07-06",2009,"WET",7,1618,"1899-12-31 11:18:00",23,3,0,0,33.14,6.05,8.3,17.87,0.525252525252525,0,52,44,60,NA,"2009","WET","23",1899-12-31 11:18:00,"11:18",365,11.3
"C-2009-7-6-24","2009-07-06",2009,"WET",7,1618,"1899-12-31 11:54:00",24,3,0,0,33.76,6.72,8.22,18.69,0.225641025641026,0,22,48,56,NA,"2009","WET","24",1899-12-31 11:54:00,"11:54",365,11.9
"C-2009-7-6-25","2009-07-06",2009,"WET",7,1618,"1899-12-31 12:24:00",25,3,0,0,34.4,5.22,8.01,19.62,0.0703422053231939,0,3.7,50,50,NA,"2009","WET","25",1899-12-31 12:24:00,"12:24",365,12.4
"C-2009-7-6-26","2009-07-06",2009,"WET",7,1618,"1899-12-31 12:53:00",26,3,0,0,34.1,6.46,8.22,19.5,0.429007633587786,1,27.1,60,60,NA,"2009","WET","26",1899-12-31 12:53:00,"12:53",365,12.8833333333333
"C-2009-7-6-27","2009-07-06",2009,"WET",7,1618,"1899-12-31 13:12:00",27,3,0,0,32.48,6.78,8.15,17.91,0.461375661375661,43.5,0.1,62,58,NA,"2009","WET","27",1899-12-31 13:12:00,"13:12",365,13.2
"C-2009-7-6-28","2009-07-06",2009,"WET",7,1618,"1899-12-31 13:38:00",28,3,0,0,32.81,7.86,8.09,17.19,0.817167381974249,0.01,9.51,30,60,NA,"2009","WET","28",1899-12-31 13:38:00,"13:38",365,13.6333333333333
"C-2009-7-6-29","2009-07-06",2009,"WET",7,1618,"1899-12-31 14:02:00",29,3,0,0,33,7.7,8.11,17.2,0.194081632653061,0,8.64545454545454,55,55,NA,"2009","WET","29",1899-12-31 14:02:00,"14:02",365,14.0333333333333
"C-2009-7-7-30","2009-07-07",2009,"WET",7,1619,"1899-12-31 07:49:00",30,3,0,0,31.12,11.02,8.04,21.75,0.423008849557522,10,13.9,25,57,NA,"2009","WET","30",1899-12-31 07:49:00,"07:49",365,7.81666666666667
"C-2009-7-7-31","2009-07-07",2009,"WET",7,1619,"1899-12-31 08:25:00",31,3,0,0,31.5,3.62,8.05,23.19,0.662385321100917,2,34.1,48,47,NA,"2009","WET","31",1899-12-31 08:25:00,"08:25",365,8.41666666666667
"C-2009-7-7-32","2009-07-07",2009,"WET",7,1619,"1899-12-31 09:08:00",32,3,0,0,33.44,2.13,7.92,24.88,0.771653543307087,0,40.4166666666667,46,56,NA,"2009","WET","32",1899-12-31 09:08:00,"09:08",365,9.13333333333333
"C-2009-7-7-33","2009-07-07",2009,"WET",7,1619,"1899-12-31 09:25:00",33,3,0,0,32.2,4.44,8.04,25.7,0.654947368421053,0.2,55,60,80,NA,"2009","WET","33",1899-12-31 09:25:00,"09:25",365,9.41666666666667
"C-2009-7-7-34","2009-07-07",2009,"WET",7,1619,"1899-12-31 09:58:00",34,3,0,0,32.15,4.8,8,25.69,0.821320754716981,0.03,43.5,55,65,NA,"2009","WET","34",1899-12-31 09:58:00,"09:58",365,9.96666666666667
"C-2009-7-7-35","2009-07-07",2009,"WET",7,1619,"1899-12-31 10:25:00",35,3,0,0,32.8,5.61,8.14,26.72,0.784144144144144,14.02,29.5,45,66,NA,"2009","WET","35",1899-12-31 10:25:00,"10:25",365,10.4166666666667
"C-2009-7-7-36","2009-07-07",2009,"WET",7,1619,"1899-12-31 11:16:00",36,3,0,0,33.37,6.4,8.14,27.39,0.881769911504425,8.12,41.7,57,70,NA,"2009","WET","36",1899-12-31 11:16:00,"11:16",365,11.2666666666667
"C-2009-7-7-37","2009-07-07",2009,"WET",7,1619,"1899-12-31 10:48:00",37,3,0,0,33.1,5.93,8.14,26.92,0.792,0.272727272727273,53.2727272727273,58,65,NA,"2009","WET","37",1899-12-31 10:48:00,"10:48",365,10.8
"C-2009-7-7-38","2009-07-07",2009,"WET",7,1619,"1899-12-31 12:00:00",38,3,1,0.333333333333333,35.76,5.64,8.03,29.34,0.903067484662577,8.1,65.5,78,55,NA,"2009","WET","38",1899-12-31 12:00:00,"12:00",365,12
"C-2009-7-7-39","2009-07-07",2009,"WET",7,1619,"1899-12-31 12:26:00",39,3,0,0,33.67,5.5,8,30.72,0.499065420560748,23.6,3.1,79,80,NA,"2009","WET","39",1899-12-31 12:26:00,"12:26",365,12.4333333333333
"C-2009-7-8-40","2009-07-08",2009,"WET",7,1620,"1899-12-31 08:33:00",40,3,6,2,30.4,8.46,7.67,31.68,0.2,18,0.6,67,47,NA,"2009","WET","40",1899-12-31 08:33:00,"08:33",365,8.55
"C-2009-7-8-41","2009-07-08",2009,"WET",7,1620,"1899-12-31 09:04:00",41,3,1,0.333333333333333,29.99,4.35,7.76,32,0.102741116751269,9.61,0.51,86,46,NA,"2009","WET","41",1899-12-31 09:04:00,"09:04",365,9.06666666666667
"C-2009-7-8-42","2009-07-08",2009,"WET",7,1620,"1899-12-31 09:33:00",42,3,1,0.333333333333333,31.21,4.63,7.99,32.47,0.041340782122905,3.7,0,110,55,NA,"2009","WET","42",1899-12-31 09:33:00,"09:33",365,9.55
"C-2009-7-8-43","2009-07-08",2009,"WET",7,1620,"1899-12-31 09:56:00",43,3,7,2.33333333333333,30.59,4.74,7.82,31.33,0.181420765027322,14.6,2,21,47,NA,"2009","WET","43",1899-12-31 09:56:00,"09:56",365,9.93333333333333
"C-2009-7-8-44","2009-07-08",2009,"WET",7,1620,"1899-12-31 10:16:00",44,3,1,0.333333333333333,31.69,4.41,7.94,32.2,0.581081081081081,9.6,7.6,100,50,NA,"2009","WET","44",1899-12-31 10:16:00,"10:16",365,10.2666666666667
"C-2009-7-8-45","2009-07-08",2009,"WET",7,1620,"1899-12-31 10:44:00",45,3,0,0,30.99,5.99,8.03,33,0.28169014084507,26.8181818181818,0.454545454545455,20,55,NA,"2009","WET","45",1899-12-31 10:44:00,"10:44",365,10.7333333333333
"C-2009-7-8-46","2009-07-08",2009,"WET",7,1620,"1899-12-31 11:15:00",46,3,0,0,31.58,5.16,8.02,32.84,0.676923076923077,44,0,26,64,NA,"2009","WET","46",1899-12-31 11:15:00,"11:15",365,11.25
"C-2009-7-8-47","2009-07-08",2009,"WET",7,1620,"1899-12-31 11:44:00",47,3,1,0.333333333333333,32.25,5.71,8.09,33.44,0.561643835616438,50.9090909090909,5,30,60,NA,"2009","WET","47",1899-12-31 11:44:00,"11:44",365,11.7333333333333
"C-2010-1-14-45","2010-01-14",2010,"DRY",1,1810,"1899-12-31 14:11:00",45,3,0,0,13.77,17.37,8.02,24.98,NA,NA,NA,1,39,NA,"2010","DRY","45",1899-12-31 14:11:00,"14:11",365,14.1833333333333
"C-2010-1-14-46","2010-01-14",2010,"DRY",1,1810,"1899-12-31 13:42:00",46,3,0,0,13.51,16.44,7.9,24.66,NA,NA,NA,15,35,NA,"2010","DRY","46",1899-12-31 13:42:00,"13:42",365,13.7
"C-2010-1-14-47","2010-01-14",2010,"DRY",1,1810,"1899-12-31 13:05:00",47,3,0,0,12.49,13.8,7.93,28.02,NA,NA,NA,35,68,NA,"2010","DRY","47",1899-12-31 13:05:00,"13:05",365,13.0833333333333
"C-2010-1-15-36","2010-01-15",2010,"DRY",1,1811,"1899-12-31 11:58:00",36,3,0,0,15.57,15.27,7.72,21.89,0.11292817679558,2.02,8.2,45,70,NA,"2010","DRY","36",1899-12-31 11:58:00,"11:58",365,11.9666666666667
"C-2010-1-15-37","2010-01-15",2010,"DRY",1,1811,"1899-12-31 11:24:00",37,3,0,0,15.81,14.09,7.78,23.48,0.257540983606557,0.21,15.5,60,70,NA,"2010","DRY","37",1899-12-31 11:24:00,"11:24",365,11.4
"C-2010-1-15-38","2010-01-15",2010,"DRY",1,1811,"1899-12-31 12:23:00",38,3,0,0,17.7,13.07,7.89,18.17,0.247945205479452,2.5,15.5,60,70,NA,"2010","DRY","38",1899-12-31 12:23:00,"12:23",365,12.3833333333333
"C-2010-1-15-39","2010-01-15",2010,"DRY",1,1811,"1899-12-31 12:47:00",39,3,0,0,15.77,15.1,7.88,23.44,0.191935483870968,3.90909090909091,5,75,80,NA,"2010","DRY","39",1899-12-31 12:47:00,"12:47",365,12.7833333333333
"C-2010-1-15-40","2010-01-15",2010,"DRY",1,1811,"1899-12-31 09:21:00",40,3,1,0.333333333333333,14.11,15.41,7.88,23.51,0.133333333333333,13,0,80,60,NA,"2010","DRY","40",1899-12-31 09:21:00,"09:21",365,9.35
"C-2010-1-15-41","2010-01-15",2010,"DRY",1,1811,"1899-12-31 09:43:00",41,3,0,0,14.11,16.23,7.87,23.61,0.253475935828877,10.1,13.5,95,65,NA,"2010","DRY","41",1899-12-31 09:43:00,"09:43",365,9.71666666666667
"C-2010-1-15-42","2010-01-15",2010,"DRY",1,1811,"1899-12-31 10:05:00",42,3,0,0,14.25,15.42,7.82,25.04,0.0287179487179487,2.8,0,35,80,NA,"2010","DRY","42",1899-12-31 10:05:00,"10:05",365,10.0833333333333
"C-2010-1-15-43","2010-01-15",2010,"DRY",1,1811,"1899-12-31 10:26:00",43,3,0,0,14.86,14.68,7.86,24.28,NA,NA,NA,70,60,NA,"2010","DRY","43",1899-12-31 10:26:00,"10:26",365,10.4333333333333
"C-2010-1-15-44","2010-01-15",2010,"DRY",1,1811,"1899-12-31 10:49:00",44,3,0,0,15.2,16.22,7.87,25.49,NA,NA,NA,52,48,NA,"2010","DRY","44",1899-12-31 10:49:00,"10:49",365,10.8166666666667
"C-2010-1-19-25","2010-01-19",2010,"DRY",1,1815,"1899-12-31 13:31:00",25,3,0,0,21.47,8.48,7.71,18.69,0.115172413793103,0,5.01,45,60,NA,"2010","DRY","25",1899-12-31 13:31:00,"13:31",365,13.5166666666667
"C-2010-1-19-26","2010-01-19",2010,"DRY",1,1815,"1899-12-31 13:12:00",26,3,0,0,21.36,8.95,7.83,22.22,0.395505617977528,1.1,16.5,55,70,NA,"2010","DRY","26",1899-12-31 13:12:00,"13:12",365,13.2
"C-2010-1-19-27","2010-01-19",2010,"DRY",1,1815,"1899-12-31 12:53:00",27,3,0,0,20.51,8.98,7.63,22.08,0.298901098901099,12.5,1.1,35,60,NA,"2010","DRY","27",1899-12-31 12:53:00,"12:53",365,12.8833333333333
"C-2010-1-19-28","2010-01-19",2010,"DRY",1,1815,"1899-12-31 12:29:00",28,3,0,0,21.16,7.95,7.56,22.95,NA,NA,NA,75,70,NA,"2010","DRY","28",1899-12-31 12:29:00,"12:29",365,12.4833333333333
"C-2010-1-19-29","2010-01-19",2010,"DRY",1,1815,"1899-12-31 12:10:00",29,3,0,0,20.92,7.71,7.59,23.03,NA,NA,NA,35,70,NA,"2010","DRY","29",1899-12-31 12:10:00,"12:10",365,12.1666666666667
"C-2010-1-19-30","2010-01-19",2010,"DRY",1,1815,"1899-12-31 11:49:00",30,3,0,0,19.51,8.13,7.47,24.19,0.19047619047619,11.6666666666667,3.88888888888889,32,58,NA,"2010","DRY","30",1899-12-31 11:49:00,"11:49",365,11.8166666666667
"C-2010-1-19-31","2010-01-19",2010,"DRY",1,1815,"1899-12-31 11:24:00",31,3,0,0,20.56,7.45,7.75,25.86,0.283448275862069,1.01,7.21,35,60,NA,"2010","DRY","31",1899-12-31 11:24:00,"11:24",365,11.4
"C-2010-1-19-32","2010-01-19",2010,"DRY",1,1815,"1899-12-31 10:48:00",32,3,0,0,19.05,10.2,7.81,25.75,0.534237288135593,0.02,31.5,55,50,NA,"2010","DRY","32",1899-12-31 10:48:00,"10:48",365,10.8
"C-2010-1-19-33","2010-01-19",2010,"DRY",1,1815,"1899-12-31 10:24:00",33,3,0,0,19.26,9.54,7.7,26.92,0.28780487804878,1.45454545454545,20,25,50,NA,"2010","DRY","33",1899-12-31 10:24:00,"10:24",365,10.4
"C-2010-1-19-34","2010-01-19",2010,"DRY",1,1815,"1899-12-31 10:08:00",34,3,0,0,18.82,10.37,7.67,26.98,0.091523178807947,4.5125,4.125,30,55,NA,"2010","DRY","34",1899-12-31 10:08:00,"10:08",365,10.1333333333333
"C-2010-1-19-35","2010-01-19",2010,"DRY",1,1815,"1899-12-31 09:39:00",35,3,0,0,18.99,10.4,7.74,27.91,0.31858407079646,10.625,11.875,38,50,NA,"2010","DRY","35",1899-12-31 09:39:00,"09:39",365,9.65
"C-2010-1-20-11","2010-01-20",2010,"DRY",1,1816,"1899-12-31 14:05:00",11,3,0,0,21.74,7.18,7.86,29.51,NA,NA,NA,11,59,NA,"2010","DRY","11",1899-12-31 14:05:00,"14:05",365,14.0833333333333
"C-2010-1-20-12","2010-01-20",2010,"DRY",1,1816,"1899-12-31 13:46:00",12,3,1,0.333333333333333,21.33,7.44,7.75,28.86,NA,NA,NA,36,63,NA,"2010","DRY","12",1899-12-31 13:46:00,"13:46",365,13.7666666666667
"C-2010-1-20-13","2010-01-20",2010,"DRY",1,1816,"1899-12-31 13:28:00",13,3,0,0,20.93,7.95,7.88,28.57,0.120392156862745,8.61,0.6,21,78,NA,"2010","DRY","13",1899-12-31 13:28:00,"13:28",365,13.4666666666667
