Date,DoY,CYR,WYR,Season,Month,Day,Site,area_sampled,common_name,species,occur,total_count,temp,sal,water_depth
9/19/2023,262,2023,2024,WET,9,19,16,3,Gulf Toadfish,Opsanus beta,0,0,31.2,20.67,120
9/19/2023,262,2023,2024,WET,9,19,17,3,Gulf Toadfish,Opsanus beta,0,0,31.5,20.61,118
9/19/2023,262,2023,2024,WET,9,19,4,3,Gulf Toadfish,Opsanus beta,0,0,31.1,26.36,110
3/11/2024,71,2024,2024,DRY,3,11,27,3,Gulf Toadfish,Opsanus beta,0,0,24.2,17.3,57
3/11/2024,71,2024,2024,DRY,3,11,28,3,Gulf Toadfish,Opsanus beta,0,0,24.3,17.16,78
3/11/2024,71,2024,2024,DRY,3,11,29,3,Gulf Toadfish,Opsanus beta,0,0,23.9,17.48,84
3/11/2024,71,2024,2024,DRY,3,11,30,3,Gulf Toadfish,Opsanus beta,1,2,24.5,18.54,90
3/11/2024,71,2024,2024,DRY,3,11,31,3,Gulf Toadfish,Opsanus beta,0,0,25.3,19.4,94
3/11/2024,71,2024,2024,DRY,3,11,32,3,Gulf Toadfish,Opsanus beta,0,0,25.2,20.13,110
3/11/2024,71,2024,2024,DRY,3,11,33,3,Gulf Toadfish,Opsanus beta,0,0,25.3,20.59,120
3/11/2024,71,2024,2024,DRY,3,11,34,3,Gulf Toadfish,Opsanus beta,0,0,25.8,21.2,107
3/11/2024,71,2024,2024,DRY,3,11,35,3,Gulf Toadfish,Opsanus beta,0,0,26.2,21.81,100
3/11/2024,71,2024,2024,DRY,3,11,36,3,Gulf Toadfish,Opsanus beta,1,2,26.4,21.78,90
3/11/2024,71,2024,2024,DRY,3,11,37,3,Gulf Toadfish,Opsanus beta,0,0,25.9,22.2,83
3/11/2024,71,2024,2024,DRY,3,11,38,3,Gulf Toadfish,Opsanus beta,0,0,26.8,18.32,70
3/11/2024,71,2024,2024,DRY,3,11,39,3,Gulf Toadfish,Opsanus beta,0,0,26.9,16.72,75
3/12/2024,72,2024,2024,DRY,3,12,1,3,Gulf Toadfish,Opsanus beta,1,1,23.3,23.74,66
3/12/2024,72,2024,2024,DRY,3,12,2,3,Gulf Toadfish,Opsanus beta,0,0,22.4,21.83,83
3/12/2024,72,2024,2024,DRY,3,12,3,3,Gulf Toadfish,Opsanus beta,0,0,22.9,21.66,75
3/12/2024,72,2024,2024,DRY,3,12,4,3,Gulf Toadfish,Opsanus beta,0,0,25.7,22.46,110
3/12/2024,72,2024,2024,DRY,3,12,5,3,Gulf Toadfish,Opsanus beta,0,0,23.2,17.83,92
3/12/2024,72,2024,2024,DRY,3,12,6,3,Gulf Toadfish,Opsanus beta,0,0,24,19.37,93
3/12/2024,72,2024,2024,DRY,3,12,7,3,Gulf Toadfish,Opsanus beta,0,0,23.6,21.89,95
3/12/2024,72,2024,2024,DRY,3,12,8,3,Gulf Toadfish,Opsanus beta,0,0,24.3,21.83,65
3/12/2024,72,2024,2024,DRY,3,12,9,3,Gulf Toadfish,Opsanus beta,0,0,24.7,20.91,65
3/13/2024,73,2024,2024,DRY,3,13,10,3,Gulf Toadfish,Opsanus beta,0,0,23,19.25,49
3/13/2024,73,2024,2024,DRY,3,13,11,3,Gulf Toadfish,Opsanus beta,0,0,23.3,19.36,58
3/13/2024,73,2024,2024,DRY,3,13,12,3,Gulf Toadfish,Opsanus beta,0,0,23.8,18.32,85
3/13/2024,73,2024,2024,DRY,3,13,13,3,Gulf Toadfish,Opsanus beta,0,0,24,17.85,98
3/13/2024,73,2024,2024,DRY,3,13,14,3,Gulf Toadfish,Opsanus beta,0,0,24.7,17.18,109
3/13/2024,73,2024,2024,DRY,3,13,15,3,Gulf Toadfish,Opsanus beta,0,0,24.9,16,102
3/13/2024,73,2024,2024,DRY,3,13,16,3,Gulf Toadfish,Opsanus beta,0,0,24.7,15.87,109
3/13/2024,73,2024,2024,DRY,3,13,17,3,Gulf Toadfish,Opsanus beta,0,0,24.8,15.32,104
3/7/2024,67,2024,2024,DRY,3,7,40,3,Gulf Toadfish,Opsanus beta,0,0,25.9,20.49,100
3/7/2024,67,2024,2024,DRY,3,7,41,3,Gulf Toadfish,Opsanus beta,0,0,26.4,21.91,90
3/7/2024,67,2024,2024,DRY,3,7,42,3,Gulf Toadfish,Opsanus beta,0,0,26.1,22.8,113
3/7/2024,67,2024,2024,DRY,3,7,43,3,Gulf Toadfish,Opsanus beta,1,2,25.9,22.49,80
3/7/2024,67,2024,2024,DRY,3,7,44,3,Gulf Toadfish,Opsanus beta,1,2,25.9,23.21,63
3/7/2024,67,2024,2024,DRY,3,7,45,3,Gulf Toadfish,Opsanus beta,0,0,26.1,24.03,70
3/7/2024,67,2024,2024,DRY,3,7,46,3,Gulf Toadfish,Opsanus beta,0,0,26.9,24.03,54
3/7/2024,67,2024,2024,DRY,3,7,47,3,Gulf Toadfish,Opsanus beta,0,0,26.7,26.18,99
3/8/2024,68,2024,2024,DRY,3,8,18,3,Gulf Toadfish,Opsanus beta,0,0,27,8.47,77
3/8/2024,68,2024,2024,DRY,3,8,19,3,Gulf Toadfish,Opsanus beta,0,0,27.5,13.03,94
3/8/2024,68,2024,2024,DRY,3,8,20,3,Gulf Toadfish,Opsanus beta,0,0,27.6,14.96,105
3/8/2024,68,2024,2024,DRY,3,8,21,3,Gulf Toadfish,Opsanus beta,0,0,27.4,15.2,92
3/8/2024,68,2024,2024,DRY,3,8,22,3,Gulf Toadfish,Opsanus beta,0,0,28.2,16.07,93
3/8/2024,68,2024,2024,DRY,3,8,23,3,Gulf Toadfish,Opsanus beta,0,0,27.2,10.83,83
3/8/2024,68,2024,2024,DRY,3,8,24,3,Gulf Toadfish,Opsanus beta,0,0,27.2,11.42,76
3/8/2024,68,2024,2024,DRY,3,8,25,3,Gulf Toadfish,Opsanus beta,0,0,27.6,11.66,63
3/8/2024,68,2024,2024,DRY,3,8,26,3,Gulf Toadfish,Opsanus beta,0,0,28.8,15.79,67
9/3/2024,247,2024,2025,WET,9,3,37,3,Gulf Toadfish,Opsanus beta,0,0,29.8,16.9,94
9/3/2024,247,2024,2025,WET,9,3,38,3,Gulf Toadfish,Opsanus beta,0,0,30.6,15.4,94
9/3/2024,247,2024,2025,WET,9,3,39,3,Gulf Toadfish,Opsanus beta,0,0,30.5,16.22,94
9/3/2024,247,2024,2025,WET,9,3,40,3,Gulf Toadfish,Opsanus beta,1,1,30.1,23.79,84
9/3/2024,247,2024,2025,WET,9,3,41,3,Gulf Toadfish,Opsanus beta,0,0,30,24.94,72
9/3/2024,247,2024,2025,WET,9,3,42,3,Gulf Toadfish,Opsanus beta,0,0,29.5,26.81,90
9/3/2024,247,2024,2025,WET,9,3,43,3,Gulf Toadfish,Opsanus beta,0,0,29.6,25.95,77
9/3/2024,247,2024,2025,WET,9,3,44,3,Gulf Toadfish,Opsanus beta,0,0,29.8,28.46,78
9/3/2024,247,2024,2025,WET,9,3,45,3,Gulf Toadfish,Opsanus beta,0,0,30.4,29.33,103
9/3/2024,247,2024,2025,WET,9,3,46,3,Gulf Toadfish,Opsanus beta,0,0,31,29.61,95
9/3/2024,247,2024,2025,WET,9,3,47,3,Gulf Toadfish,Opsanus beta,0,0,30.9,28.39,97
9/4/2024,248,2024,2025,WET,9,4,18,3,Gulf Toadfish,Opsanus beta,0,0,28,1.29,64
9/4/2024,248,2024,2025,WET,9,4,19,3,Gulf Toadfish,Opsanus beta,0,0,29.1,1.61,83
9/4/2024,248,2024,2025,WET,9,4,20,3,Gulf Toadfish,Opsanus beta,0,0,28.8,1.45,105
9/4/2024,248,2024,2025,WET,9,4,21,3,Gulf Toadfish,Opsanus beta,0,0,28.9,2.06,96
9/4/2024,248,2024,2025,WET,9,4,22,3,Gulf Toadfish,Opsanus beta,0,0,29.2,2.25,97
9/4/2024,248,2024,2025,WET,9,4,23,3,Gulf Toadfish,Opsanus beta,0,0,29.4,2.49,104
9/4/2024,248,2024,2025,WET,9,4,24,3,Gulf Toadfish,Opsanus beta,0,0,29.7,2.95,101
9/4/2024,248,2024,2025,WET,9,4,25,3,Gulf Toadfish,Opsanus beta,0,0,30.2,3.97,105
9/4/2024,248,2024,2025,WET,9,4,26,3,Gulf Toadfish,Opsanus beta,0,0,30.7,4.83,106
9/4/2024,248,2024,2025,WET,9,4,27,3,Gulf Toadfish,Opsanus beta,1,1,31.3,6.42,93
9/4/2024,248,2024,2025,WET,9,4,28,3,Gulf Toadfish,Opsanus beta,0,0,31.3,7.66,109
9/4/2024,248,2024,2025,WET,9,4,29,3,Gulf Toadfish,Opsanus beta,0,0,31.2,7.68,98
9/5/2024,249,2024,2025,WET,9,5,14,3,Gulf Toadfish,Opsanus beta,0,0,29.1,9.01,88
9/5/2024,249,2024,2025,WET,9,5,15,3,Gulf Toadfish,Opsanus beta,1,4,29.2,7.05,110
9/5/2024,249,2024,2025,WET,9,5,16,3,Gulf Toadfish,Opsanus beta,0,0,29.3,6.04,104
9/5/2024,249,2024,2025,WET,9,5,17,3,Gulf Toadfish,Opsanus beta,0,0,29.6,7.8,107
9/5/2024,249,2024,2025,WET,9,5,30,3,Gulf Toadfish,Opsanus beta,0,0,30.2,9.78,97
9/5/2024,249,2024,2025,WET,9,5,31,3,Gulf Toadfish,Opsanus beta,0,0,30.4,9.39,111
9/5/2024,249,2024,2025,WET,9,5,32,3,Gulf Toadfish,Opsanus beta,0,0,30.6,7.6,120
9/5/2024,249,2024,2025,WET,9,5,33,3,Gulf Toadfish,Opsanus beta,0,0,31.1,10.39,115
9/5/2024,249,2024,2025,WET,9,5,34,3,Gulf Toadfish,Opsanus beta,0,0,31.4,12.3,108
9/5/2024,249,2024,2025,WET,9,5,35,3,Gulf Toadfish,Opsanus beta,0,0,31.4,11.29,93
9/5/2024,249,2024,2025,WET,9,5,36,3,Gulf Toadfish,Opsanus beta,0,0,31.6,10.9,83
9/6/2024,250,2024,2025,WET,9,6,1,3,Gulf Toadfish,Opsanus beta,1,1,29.9,17.64,83
9/6/2024,250,2024,2025,WET,9,6,10,3,Gulf Toadfish,Opsanus beta,0,0,31.1,12.89,100
9/6/2024,250,2024,2025,WET,9,6,11,3,Gulf Toadfish,Opsanus beta,0,0,31.3,10.52,86
9/6/2024,250,2024,2025,WET,9,6,2,3,Gulf Toadfish,Opsanus beta,0,0,29.5,10.79,104
9/6/2024,250,2024,2025,WET,9,6,3,3,Gulf Toadfish,Opsanus beta,0,0,30,12.49,96
9/6/2024,250,2024,2025,WET,9,6,5,3,Gulf Toadfish,Opsanus beta,0,0,30.4,11.14,97
9/6/2024,250,2024,2025,WET,9,6,6,3,Gulf Toadfish,Opsanus beta,0,0,30.8,10.76,93
9/6/2024,250,2024,2025,WET,9,6,7,3,Gulf Toadfish,Opsanus beta,0,0,30.7,15.3,103
9/6/2024,250,2024,2025,WET,9,6,8,3,Gulf Toadfish,Opsanus beta,0,0,31.2,13.39,82
9/6/2024,250,2024,2025,WET,9,6,9,3,Gulf Toadfish,Opsanus beta,0,0,31.5,11.75,95
9/9/2024,253,2024,2025,WET,9,9,12,3,Gulf Toadfish,Opsanus beta,0,0,31,12.49,100
9/9/2024,253,2024,2025,WET,9,9,13,3,Gulf Toadfish,Opsanus beta,0,0,31.8,12.79,90
9/9/2024,253,2024,2025,WET,9,9,4,3,Gulf Toadfish,Opsanus beta,0,0,31.9,19.44,124
3/12/2025,71,2025,2025,DRY,3,12,38,3,Gulf Toadfish,Opsanus beta,0,0,21.6,33.53,79
3/12/2025,71,2025,2025,DRY,3,12,39,3,Gulf Toadfish,Opsanus beta,0,0,21.7,34.3,101
3/12/2025,71,2025,2025,DRY,3,12,40,3,Gulf Toadfish,Opsanus beta,0,0,21.9,36.07,110
3/12/2025,71,2025,2025,DRY,3,12,41,3,Gulf Toadfish,Opsanus beta,0,0,21.9,36.16,94
3/12/2025,71,2025,2025,DRY,3,12,42,3,Gulf Toadfish,Opsanus beta,0,0,22.1,36.48,111
3/12/2025,71,2025,2025,DRY,3,12,43,3,Gulf Toadfish,Opsanus beta,0,0,21.8,36.49,80
3/12/2025,71,2025,2025,DRY,3,12,44,3,Gulf Toadfish,Opsanus beta,0,0,22.2,36.67,64
3/12/2025,71,2025,2025,DRY,3,12,45,3,Gulf Toadfish,Opsanus beta,0,0,21.9,35.96,85
3/12/2025,71,2025,2025,DRY,3,12,46,3,Gulf Toadfish,Opsanus beta,0,0,22,36.16,62
3/12/2025,71,2025,2025,DRY,3,12,47,3,Gulf Toadfish,Opsanus beta,0,0,23,37.54,105
3/13/2025,72,2025,2025,DRY,3,13,18,3,Gulf Toadfish,Opsanus beta,0,0,22.8,27.9,65
3/13/2025,72,2025,2025,DRY,3,13,19,3,Gulf Toadfish,Opsanus beta,0,0,22.4,26.74,72
3/13/2025,72,2025,2025,DRY,3,13,20,3,Gulf Toadfish,Opsanus beta,0,0,22.9,27.09,95
3/13/2025,72,2025,2025,DRY,3,13,21,3,Gulf Toadfish,Opsanus beta,0,0,23.2,28.36,91
3/13/2025,72,2025,2025,DRY,3,13,22,3,Gulf Toadfish,Opsanus beta,0,0,23.2,27.88,107
3/13/2025,72,2025,2025,DRY,3,13,23,3,Gulf Toadfish,Opsanus beta,0,0,23.3,27.17,84
3/13/2025,72,2025,2025,DRY,3,13,24,3,Gulf Toadfish,Opsanus beta,0,0,23.4,26.52,95
3/13/2025,72,2025,2025,DRY,3,13,25,3,Gulf Toadfish,Opsanus beta,0,0,23,27.39,82
3/13/2025,72,2025,2025,DRY,3,13,26,3,Gulf Toadfish,Opsanus beta,0,0,23.5,27.62,90
3/13/2025,72,2025,2025,DRY,3,13,27,3,Gulf Toadfish,Opsanus beta,1,1,23.4,28.35,68
3/14/2025,73,2025,2025,DRY,3,14,28,3,Gulf Toadfish,Opsanus beta,0,0,22.6,29.08,75
3/14/2025,73,2025,2025,DRY,3,14,29,3,Gulf Toadfish,Opsanus beta,0,0,22.2,29.18,80
3/14/2025,73,2025,2025,DRY,3,14,30,3,Gulf Toadfish,Opsanus beta,1,1,23.4,30.74,75
3/14/2025,73,2025,2025,DRY,3,14,31,3,Gulf Toadfish,Opsanus beta,0,0,24.3,31.19,86
3/14/2025,73,2025,2025,DRY,3,14,32,3,Gulf Toadfish,Opsanus beta,0,0,25.3,31.57,98
3/14/2025,73,2025,2025,DRY,3,14,33,3,Gulf Toadfish,Opsanus beta,0,0,25.1,32.39,101
3/14/2025,73,2025,2025,DRY,3,14,34,3,Gulf Toadfish,Opsanus beta,0,0,25.3,32.32,99
3/14/2025,73,2025,2025,DRY,3,14,35,3,Gulf Toadfish,Opsanus beta,0,0,25.6,32.3,98
3/14/2025,73,2025,2025,DRY,3,14,36,3,Gulf Toadfish,Opsanus beta,0,0,25.7,32.32,89
3/14/2025,73,2025,2025,DRY,3,14,37,3,Gulf Toadfish,Opsanus beta,0,0,25.9,31.72,69
4/1/2025,91,2025,2025,DRY,4,1,1,3,Gulf Toadfish,Opsanus beta,0,0,26.4,34.14,73
4/1/2025,91,2025,2025,DRY,4,1,10,3,Gulf Toadfish,Opsanus beta,0,0,29.5,33.62,73
4/1/2025,91,2025,2025,DRY,4,1,2,3,Gulf Toadfish,Opsanus beta,0,0,26.9,33.33,81
4/1/2025,91,2025,2025,DRY,4,1,3,3,Gulf Toadfish,Opsanus beta,0,0,27.7,35.25,75
4/1/2025,91,2025,2025,DRY,4,1,4,3,Gulf Toadfish,Opsanus beta,0,0,28.9,35.54,103
4/1/2025,91,2025,2025,DRY,4,1,5,3,Gulf Toadfish,Opsanus beta,1,1,27.8,34.32,86
4/1/2025,91,2025,2025,DRY,4,1,6,3,Gulf Toadfish,Opsanus beta,0,0,28.6,33.8,73
4/1/2025,91,2025,2025,DRY,4,1,7,3,Gulf Toadfish,Opsanus beta,0,0,28.6,35.13,85
4/1/2025,91,2025,2025,DRY,4,1,8,3,Gulf Toadfish,Opsanus beta,0,0,29.5,34.83,70
4/1/2025,91,2025,2025,DRY,4,1,9,3,Gulf Toadfish,Opsanus beta,0,0,29.9,34.03,66
4/2/2025,92,2025,2025,DRY,4,2,11,3,Gulf Toadfish,Opsanus beta,0,0,26.5,33.7,55
4/2/2025,92,2025,2025,DRY,4,2,12,3,Gulf Toadfish,Opsanus beta,0,0,27.3,33.57,89
4/2/2025,92,2025,2025,DRY,4,2,13,3,Gulf Toadfish,Opsanus beta,0,0,27.6,33.16,88
4/2/2025,92,2025,2025,DRY,4,2,14,3,Gulf Toadfish,Opsanus beta,1,1,28.5,32.93,99
4/2/2025,92,2025,2025,DRY,4,2,15,3,Gulf Toadfish,Opsanus beta,0,0,28.1,31,115
4/2/2025,92,2025,2025,DRY,4,2,16,3,Gulf Toadfish,Opsanus beta,1,1,28.3,30.55,115
4/2/2025,92,2025,2025,DRY,4,2,17,3,Gulf Toadfish,Opsanus beta,0,0,28.7,30.2,98
9/12/2025,255,2025,2026,WET,9,12,1,3,Gulf Toadfish,Opsanus beta,0,0,29.5,26.09,100
9/12/2025,255,2025,2026,WET,9,12,2,3,Gulf Toadfish,Opsanus beta,0,0,30,25.45,115
9/12/2025,255,2025,2026,WET,9,12,3,3,Gulf Toadfish,Opsanus beta,0,0,30.6,25.25,109
9/12/2025,255,2025,2026,WET,9,12,5,3,Gulf Toadfish,Opsanus beta,0,0,30.9,24.75,106
9/12/2025,255,2025,2026,WET,9,12,6,3,Gulf Toadfish,Opsanus beta,0,0,31,23.9,120
9/22/2025,265,2025,2026,WET,9,22,18,3,Gulf Toadfish,Opsanus beta,1,1,27.7,7.3,75
9/22/2025,265,2025,2026,WET,9,22,19,3,Gulf Toadfish,Opsanus beta,0,0,28.1,9.79,88
9/22/2025,265,2025,2026,WET,9,22,20,3,Gulf Toadfish,Opsanus beta,0,0,28.8,14.44,117
9/22/2025,265,2025,2026,WET,9,22,21,3,Gulf Toadfish,Opsanus beta,0,0,28.3,13.58,109
9/22/2025,265,2025,2026,WET,9,22,22,3,Gulf Toadfish,Opsanus beta,0,0,28.9,15.01,120
9/22/2025,265,2025,2026,WET,9,22,23,3,Gulf Toadfish,Opsanus beta,0,0,29,14.53,114
9/22/2025,265,2025,2026,WET,9,22,24,3,Gulf Toadfish,Opsanus beta,0,0,28.8,13.73,121
9/22/2025,265,2025,2026,WET,9,22,25,3,Gulf Toadfish,Opsanus beta,0,0,28.9,14.35,119
9/22/2025,265,2025,2026,WET,9,22,26,3,Gulf Toadfish,Opsanus beta,0,0,29.8,14.14,125
9/22/2025,265,2025,2026,WET,9,22,27,3,Gulf Toadfish,Opsanus beta,0,0,29.8,15.82,104
9/22/2025,265,2025,2026,WET,9,22,28,3,Gulf Toadfish,Opsanus beta,0,0,30.1,14.05,123
9/22/2025,265,2025,2026,WET,9,22,29,3,Gulf Toadfish,Opsanus beta,0,0,30.3,14.71,113
9/22/2025,265,2025,2026,WET,9,22,30,3,Gulf Toadfish,Opsanus beta,1,1,30.1,15.77,104
9/22/2025,265,2025,2026,WET,9,22,31,3,Gulf Toadfish,Opsanus beta,0,0,29.9,13.45,102
9/23/2025,266,2025,2026,WET,9,23,10,3,Gulf Toadfish,Opsanus beta,0,0,29.4,20.43,106
9/23/2025,266,2025,2026,WET,9,23,11,3,Gulf Toadfish,Opsanus beta,0,0,29.7,20.6,113
9/23/2025,266,2025,2026,WET,9,23,12,3,Gulf Toadfish,Opsanus beta,0,0,29.9,20.85,138
9/23/2025,266,2025,2026,WET,9,23,13,3,Gulf Toadfish,Opsanus beta,0,0,30.3,20.41,120
9/23/2025,266,2025,2026,WET,9,23,14,3,Gulf Toadfish,Opsanus beta,0,0,30.4,20.41,120
9/23/2025,266,2025,2026,WET,9,23,15,3,Gulf Toadfish,Opsanus beta,0,0,30.1,19.43,93
9/23/2025,266,2025,2026,WET,9,23,16,3,Gulf Toadfish,Opsanus beta,0,0,30.4,19.25,124
9/23/2025,266,2025,2026,WET,9,23,17,3,Gulf Toadfish,Opsanus beta,0,0,30.5,18.4,95
9/23/2025,266,2025,2026,WET,9,23,4,3,Gulf Toadfish,Opsanus beta,0,0,29.7,20.76,121
9/23/2025,266,2025,2026,WET,9,23,7,3,Gulf Toadfish,Opsanus beta,0,0,28.8,18.95,96
9/23/2025,266,2025,2026,WET,9,23,8,3,Gulf Toadfish,Opsanus beta,0,0,29.1,19.9,89
9/23/2025,266,2025,2026,WET,9,23,9,3,Gulf Toadfish,Opsanus beta,0,0,29.2,19.82,100
9/24/2025,267,2025,2026,WET,9,24,32,3,Gulf Toadfish,Opsanus beta,0,0,30,17.24,101
9/24/2025,267,2025,2026,WET,9,24,33,3,Gulf Toadfish,Opsanus beta,0,0,29.7,16.61,117
9/24/2025,267,2025,2026,WET,9,24,34,3,Gulf Toadfish,Opsanus beta,0,0,29.9,16.88,114
9/24/2025,267,2025,2026,WET,9,24,35,3,Gulf Toadfish,Opsanus beta,0,0,30.2,17.2,124
9/24/2025,267,2025,2026,WET,9,24,36,3,Gulf Toadfish,Opsanus beta,0,0,30.4,17.12,121
9/24/2025,267,2025,2026,WET,9,24,37,3,Gulf Toadfish,Opsanus beta,0,0,30.4,17.36,122
9/5/2025,248,2025,2026,WET,9,5,38,3,Gulf Toadfish,Opsanus beta,0,0,30.9,31.06,86
9/5/2025,248,2025,2026,WET,9,5,39,3,Gulf Toadfish,Opsanus beta,0,0,32.4,32.48,98
9/5/2025,248,2025,2026,WET,9,5,40,3,Gulf Toadfish,Opsanus beta,1,3,30.4,32.12,110
9/5/2025,248,2025,2026,WET,9,5,41,3,Gulf Toadfish,Opsanus beta,0,0,30,32.15,110
9/5/2025,248,2025,2026,WET,9,5,42,3,Gulf Toadfish,Opsanus beta,0,0,30.6,32.9,122
9/5/2025,248,2025,2026,WET,9,5,43,3,Gulf Toadfish,Opsanus beta,0,0,30.3,32.63,115
9/5/2025,248,2025,2026,WET,9,5,44,3,Gulf Toadfish,Opsanus beta,1,1,30.4,32.61,102
9/5/2025,248,2025,2026,WET,9,5,45,3,Gulf Toadfish,Opsanus beta,0,0,30.6,32.98,110
9/5/2025,248,2025,2026,WET,9,5,46,3,Gulf Toadfish,Opsanus beta,0,0,30,31.94,96
9/5/2025,248,2025,2026,WET,9,5,47,3,Gulf Toadfish,Opsanus beta,0,0,29.9,32.75,135
